100	[[-0.3257389499278651], [0.31150674662974276], [0.39333105884391933], [0.0745538889372502], [-0.046051992856898566], [-0.3065959476330035], [-0.2980312611773488], [-0.47521680615924056], [-0.040118044919887394], [-0.4735030252518805]]	[[0.07648714493023598], [0.055390227460466825], [0.5444100543879498], [-0.1266033395193717], [-0.3153668505404916], [0.2906490131277539], [0.21532901935804716], [0.037378590019529756], [0.5698294640055768], [-0.349669077265571]]
101	[[-0.308656147816006], [-0.18551985395567247], [-0.5927133867015336], [-0.210851528172081], [0.45918008161641233], [0.25685254701211074], [-0.19463812589712026], [0.39617258989779147], [-0.0025761772051609163], [-0.053696410569267224]]	[[0.43272092464616596], [-0.27431604174082214], [-0.1479011611459005], [-0.3253678423803777], [-0.48780558290885795], [-0.13817520421040042], [0.008231707244832449], [-0.4866416120450957], [0.048857099486731975], [0.33681272952419705]]
102	[[0.3178942311228019], [-0.12083500240897321], [0.005400734693694829], [0.48373010683570156], [-0.01479013545238857], [-0.3499361640201623], [-0.3436057886160659], [0.5187383570846144], [0.36078357993786564], [-0.10161149633389793]]	[[0.09002419353401508], [0.059974847260129235], [0.011934851276190404], [0.6089191263187982], [-0.3372245296659291], [-0.14073356543920695], [0.13523510561603902], [0.5456192290271138], [0.1852698221349109], [-0.36542251638914847]]
103	[[-0.18949465887009045], [-0.41460351220169966], [-0.503532325459533], [-0.010523768405913358], [0.06416987787523672], [-0.28213728575050784], [-0.48912869598720865], [-0.14067764337548666], [0.3701750764154757], [0.24239278129795705]]	[[0.2754112809517715], [0.36284146257739797], [0.507646871752749], [0.03972456201369578], [-0.2395447076597604], [0.10214775235637427], [0.4725998330392089], [0.4478203447822283], [0.03332276289205716], [0.2009761476794845]]
104	[[0.27542766187949663], [0.4165924479939775], [0.2795175838924725], [-0.33101763098403386], [0.23771653345940044], [0.02552157457097408], [-0.27651574451731264], [0.4485780971456612], [0.3337607798287999], [0.34153705247507293]]	[[0.20373275560916781], [0.24363867914787188], [-0.08414871945131186], [-0.2676275999097585], [-0.528310040825065], [-0.10820509230245486], [0.2311712769354551], [-0.20285190766004027], [-0.578386608673593], [0.31699787545854474]]
105	[[-0.3338854070299089], [0.13809932928639684], [0.2231656204694753], [-0.4439256403792942], [-0.4755808484612509], [0.0041973024999658265], [-0.3067117605381544], [-0.32772482231214733], [-0.35418477549587485], [0.2635506833628428]]	[[0.3283578755564049], [0.09098120346153102], [0.1459756350004333], [0.22823408034881681], [-0.07688669315348452], [0.13943058576374015], [0.1633255988397059], [-0.45537354001265684], [-0.7033493655875129], [0.23750947485829746]]
106	[[0.09252359689508287], [0.5892144017834299], [0.42508938508565014], [0.379781640532473], [-0.036806321725463144], [-0.21780825460667397], [-0.19577778715901842], [0.4551080365068521], [-0.042802494372247056], [0.15248354499520225]]	[[0.031172084570165303], [0.49041431551329906], [0.46509002666894544], [0.378402676805977], [-0.37751144119781266], [-0.10280359306515126], [-0.41348739567843357], [0.12712289863640253], [-0.2015161543903961], [-0.1349092152412894]]
107	[[0.033187264913867136], [0.5661650083664986], [0.11429345930979298], [-0.42625287742571005], [-0.26845146096834405], [0.1722444941658388], [0.315206802450016], [0.0568226768021894], [-0.5264590918204929], [0.04608259386721909]]	[[-0.2002051294504361], [-0.5033763842720738], [0.16043917711121808], [-0.03205923447922266], [0.19323753082591433], [-0.45430461139983025], [-0.3452207004282998], [0.2669364453396366], [0.3851456647841355], [-0.3118631007601917]]
108	[[0.1884059382430739], [-0.31819792440090183], [0.47998813790585987], [0.4726188885856147], [0.32107237595495924], [-0.28672408345668143], [0.05325010803309813], [-0.17567995843120096], [-0.16376449822259387], [-0.4045739161760292]]	[[0.22260462226631814], [0.4666149355279357], [-0.4339596968437899], [-0.2298869376261609], [-0.15013838302277394], [-0.35889537156212753], [0.0650329463565351], [-0.3770933799635662], [0.37769384705059317], [0.22609709485660276]]
109	[[0.368615085122282], [0.11420377527298754], [0.3625281322792031], [-0.3127170006250266], [0.10582481743224098], [-0.5398093238642878], [-0.379349371212691], [0.22280334276439764], [0.1574826235878421], [0.31768033890371467]]	[[0.5027757233717766], [0.3090649609825317], [0.389432185843368], [0.43722068433065125], [-0.3394280842825611], [0.14401724347474998], [0.2575156151013444], [0.22130962186445952], [-0.2287008356613062], [0.0729887929942532]]
110	[[0.5546245324480206], [0.3339467730238341], [0.36269478345424716], [0.1898018462301077], [0.2967948185500895], [0.0940995073282507], [-0.3491370219714313], [-0.4221813539012057], [0.11714197166451734], [-0.05001055089194925]]	[[-0.25777583907075474], [-0.4234527710076839], [-0.14854783612161052], [-0.30025748080398484], [-0.2596916994775982], [-0.3782170320130579], [-0.18373638241289283], [0.47467258586233524], [0.06695606922954982], [-0.4098465735390493]]
111	[[-0.2007771886290197], [-0.20121853566739706], [0.4458090671663647], [-0.5166106699674666], [0.33706321533648165], [-0.07800584341697234], [-0.10563038963330516], [-0.49350934155228227], [-0.16613422497412028], [0.2270703852922111]]	[[-0.09325719545030091], [-0.14177528017043112], [-0.4834195341075666], [0.4305086037520186], [-0.415808150674316], [0.05743978269963543], [0.3063176495807297], [0.36110147141215415], [0.27423475699141925], [-0.27666864246142225]]
112	[[0.4306940485197541], [-0.1450778885751668], [0.34885947278177987], [0.3838189903511668], [-0.2293733985249884], [0.12845486820875496], [-0.4955063027918672], [0.3334862893272453], [0.20826626809787818], [-0.23496349693493834]]	[[0.3948422262025772], [0.3827725353026903], [0.23930589631979785], [-0.2659813805775596], [0.013857042504286233], [0.20784485388331075], [-0.4271965748546593], [-0.24387803156929488], [-0.20648851014272418], [-0.49149667569029215]]
113	[[-0.42940679827622075], [0.29201280465007057], [-0.16777713155031057], [0.2640049051412866], [0.042779986393669235], [-0.42791397530649206], [-0.20394425804092858], [-0.264204634411013], [0.2968150237752289], [-0.498049759196203]]	[[-0.49823079137124987], [0.1918631210245436], [-0.0074041291271709575], [-0.14429859051846974], [0.026587993783828968], [-0.2299029558938911], [0.13458711087760653], [-0.4005168755343906], [0.5594045685365088], [-0.38607576603903027]]
114	[[-0.23598229682796926], [-0.25366828268225117], [-0.3879858905519458], [-0.38287956378370297], [0.341908462496703], [0.20408567281042858], [-0.37555167426758795], [-0.27938829083865646], [-0.4181970106324434], [-0.17406025087899266]]	[[0.16470902464404527], [0.4635907051103473], [-0.2600824201058612], [-0.238677311754035], [-0.12497752979697792], [0.3275457120974375], [-0.22551295794961657], [-0.13651369150824258], [-0.5610954608652003], [0.355132504987008]]
115	[[0.4387441838985862], [0.5025981951048147], [0.005325085573791796], [-0.3602804955448378], [0.3087626888222694], [-0.2454585158998336], [-0.38784818139028293], [0.058887520434925955], [0.3380689123065339], [0.03604692761930324]]	[[-0.07340782944521422], [0.5032137870800742], [-0.025979630475394918], [0.23131388560077695], [-0.10089576084448244], [-0.3645794579404002], [0.32711455773794423], [0.3310976422624965], [0.26506957161534883], [-0.5071651842315107]]
116	[[0.004746567010440133], [0.4688230857339021], [0.39789466237879695], [0.11864614799682538], [-0.07085030075782085], [-0.33679027837482267], [0.07964305474861318], [-0.048485607794246204], [0.4347049566660164], [0.5400699836061998]]	[[0.2793649050495477], [0.3723559015040262], [-0.41564881629420924], [-0.4302630899091329], [0.034788963699521884], [-0.23503655966027975], [-0.33808848849954215], [-0.47700304744665933], [-0.013894404587181799], [-0.16411832084348485]]
117	[[0.22734563393618945], [-0.04260419958627252], [0.7573651746059382], [0.009515577998856195], [0.22442519923663778], [-0.004931941214532765], [-0.04087562671429344], [0.3942610361369176], [-0.10502416531022342], [-0.39277555945670817]]	[[-0.06645171741302655], [0.05629820887796619], [0.6142894385835252], [0.2727374470462154], [0.05077079738658333], [-0.270439014136875], [-0.16070078031398993], [0.33724947975733155], [-0.3664993251054103], [-0.43712562224835444]]
118	[[0.1854565308129979], [-0.1576326711317945], [-0.0031089048422641213], [-0.4396391038268144], [0.5112703880806859], [0.4847274069976766], [-0.16149901896111146], [0.4588372393729424], [0.03087597948837969], [-0.11636438018003198]]	[[-0.1725029021585682], [0.04156384726206975], [0.12651623575283735], [0.4530898717241907], [-0.5365988799211341], [-0.5082469431236307], [-0.09412369124462605], [-0.42398502840817565], [-0.09724325624066409], [-0.053723998364995806]]
119	[[0.06252212081155922], [-0.46220028888678516], [0.07504976494324124], [0.36678490683527876], [-0.658555121698416], [0.10467263306402894], [0.14705437845102742], [0.10196299749265492], [-0.08295973332145805], [-0.39842599488757274]]	[[-0.13805163717695826], [0.3589835356418311], [-0.14036966698270734], [-0.2323447373397402], [0.6439043311232429], [-0.10814489973463794], [-0.2742377410618892], [-0.23397360453633134], [0.12797666883748565], [0.45359533203668007]]
120	[[0.24616497612231827], [0.27355896483239833], [0.04923020959101367], [-0.16280488324679754], [-0.0837204492742925], [0.523075618055833], [0.36600383603974723], [-0.39622389814728776], [0.5138308886805368], [-0.00690436766785294]]	[[0.3805102032907523], [0.5281461528356481], [-0.09240249500127361], [-0.03803042577466591], [-0.15645585907524318], [-0.4362581326023518], [-0.3223848321080599], [0.34177296782032013], [0.028970247288270513], [-0.3604295787457144]]
121	[[0.2703073639642597], [0.13506683869295777], [-0.11276216733561234], [0.0825101872760628], [-0.4160558844744527], [-0.26186996483700475], [0.46999817754608475], [-0.6489740694601618], [0.05679636039531559], [0.046880773389484584]]	[[-0.1723970712714502], [-0.3504857165754967], [0.16087420125157081], [-0.34521159294311116], [0.30444008645806], [-0.41924574439366946], [0.4691747361156533], [-0.35240308052423663], [0.29892032780503147], [-0.016446056697910397]]
122	[[-0.512167695826799], [-0.43319832571572936], [-0.0007383068392181275], [0.047276413033674476], [-0.5343803645592974], [-0.2989791410367694], [0.04548353477754242], [-0.273150125341699], [0.19839919353529417], [0.23831696103115266]]	[[-0.010932371319435003], [-0.014536565701887593], [0.4782743642302519], [-0.27364115762164576], [-0.43562795556177736], [0.24482382196043992], [-0.13025155945661285], [-0.2392970921040933], [-0.4013399494969434], [0.4593806475372555]]
123	[[0.19851000297503188], [-0.16915934174470967], [0.13954559856045265], [-0.40303033839808267], [0.36908445592644934], [-0.39471572733640053], [0.4606016465800573], [-0.4782342317771978], [0.011731114855296924], [0.1305723964998713]]	[[0.4809802359670528], [-0.06731557861160446], [-0.11348103242399302], [-0.36775351245817384], [-0.23885763918086186], [0.30125815974857406], [0.36413042006386775], [-0.4646585653493287], [0.05736067206135804], [0.3411858619023591]]
124	[[0.3006279184627086], [-0.10825113524437129], [0.11690345571253076], [0.19844405703505943], [0.3241688747923029], [0.46006809120684283], [0.0029151613577472826], [0.3566488097561929], [-0.472429631654253], [0.4215606103124186]]	[[-0.3954906401168573], [0.1985270542528435], [0.04462839639503851], [-0.2629729745413421], [-0.3191209169816759], [-0.488524816838121], [-0.10442574999519467], [-0.2449890914364825], [0.4747011092455001], [-0.3102700301027276]]
125	[[-0.5071308932144436], [-0.410924623660246], [0.2578131671428387], [0.20860025113839176], [-0.02874280213009851], [-0.138151487570204], [0.3934230887723404], [-0.42474705247578143], [-0.12999327638627764], [0.3032746237754848]]	[[-0.0699331750547148], [-0.4272581401696674], [-0.033662458888768544], [-0.5369369940225305], [-0.2014383800523], [-0.13322515170466542], [-0.3439430524627549], [0.45924298670659364], [0.01722912776474405], [0.3678330966242499]]
126	[[-0.4392412357979474], [0.34995419907634645], [0.41361530712472994], [-0.14191204735955049], [0.15999615910676238], [0.0587333980195477], [0.530414515071132], [0.23769614243947204], [-0.26044952891949424], [0.2422007222014122]]	[[0.01592857981184609], [-0.014088017769123988], [0.4427779650896808], [0.3495041244852072], [0.401630730403082], [0.2122300900143168], [0.43087807947792073], [0.36345420654548954], [-0.3956786497034135], [0.026019618107831884]]
127	[[0.5644349292824101], [-0.14833585172528374], [0.05990011454032248], [0.029022945449687386], [-0.3061633244521129], [-0.5203157810725001], [0.12939436240415206], [0.3931815168360622], [0.10743413542045108], [0.32808251657882787]]	[[0.5823248924442167], [-0.16172000659384828], [-0.07082036988323137], [-0.10851368075728846], [-0.20403580167973792], [-0.522382987911312], [0.17016562759802079], [0.37483440989708977], [-0.17695712490037566], [0.3204185095578069]]
128	[[-0.31308178059708697], [0.4195497039412935], [-0.2651155313477261], [-0.41797673382074624], [0.017526325241506623], [0.31391627492706153], [-0.2852443899948187], [-0.455176404695842], [0.03866311445366489], [-0.3034331755568672]]	[[-0.42281011917265576], [0.21123519740414742], [-0.12085381006381687], [-0.12811579762102313], [-0.2191292822387917], [0.3597831043645979], [0.10588694205334719], [0.22355618592776078], [-0.41391060523654005], [0.5793263908056088]]
129	[[-0.4002970612352328], [-0.12044056144718453], [-0.33048702812069], [0.13215792286452016], [-0.2169262340858786], [0.5682706351281727], [0.26419957798343424], [0.3115237754518537], [0.3536760347093586], [0.1914294089292909]]	[[0.3571389449848969], [-0.0853530700134139], [-0.1551501167736638], [0.4202586680544257], [-0.3865453995330378], [-0.074606625000078], [-0.4742319704617414], [0.28607240194960143], [-0.39293800554471076], [0.2199103659308607]]
130	[[0.33110978345431963], [-0.015072140602516165], [-0.14194978695460939], [0.4372832424964248], [-0.22882490310461875], [-0.47209201903750053], [-0.3287721521833141], [0.16237542024371185], [-0.1669131701383137], [-0.4911457456375975]]	[[-0.18484273764220482], [-0.058818505194396686], [0.38562926320588714], [-0.08793112731422045], [-0.056272858847861214], [0.42173756163694326], [-0.2738428918543504], [0.32409013818680343], [-0.45728933202867034], [0.48555601961200984]]
131	[[-0.1994724541451953], [0.5444146065648516], [-0.13088567581278224], [0.21541530053057167], [-0.16550902759714625], [-0.30414687344198604], [0.5180165937067676], [-0.41531805019720935], [-0.08218054974461353], [0.18112478733816698]]	[[0.38759118353726413], [-0.36448202339337527], [-0.2496380484604265], [0.25077665833704116], [-0.33748125366784315], [-0.28556631364213936], [-0.42061763003459623], [-0.09571917038988172], [-0.23974486851504676], [-0.3907904465844912]]
132	[[-0.17980129140438816], [0.3252313524644115], [-0.4105105948978951], [0.38528770199047196], [0.23572023769615463], [-0.02144622240501927], [0.2554001372991859], [0.5444431396519824], [0.3111555424834734], [-0.17447405588008982]]	[[0.42124671351718346], [0.06678311342341274], [0.4494054331056447], [-0.29490158874691785], [0.4671769086630892], [0.18557010710215546], [0.27333145443271467], [-0.3264395573257052], [-0.2376404915040897], [0.19678066813740228]]
133	[[0.44436968061334703], [0.23899474760725758], [-0.28531732631248374], [0.4225414141435537], [0.026265634166774056], [-0.40480527568308455], [0.302763884031951], [0.3282855062568812], [0.1380895020426213], [0.32001035261586047]]	[[0.5622215583372105], [0.2540931164932014], [-0.28186096830387414], [0.12181942565984809], [0.1425317807039078], [-0.4093095960824289], [-0.3244429847273684], [0.23103371250954385], [0.3987603592755546], [-0.13985251099016702]]
134	[[0.5306782266546244], [0.005771276721629088], [0.28127493386335267], [0.08714068379133326], [0.04026171920269053], [-0.27351571885699916], [-0.006704363619108366], [0.5792078340540685], [0.31300974911157536], [-0.34886186933111446]]	[[0.4454660358260745], [-0.008119827553291544], [0.3045483992684965], [0.2202268254296354], [-0.12775421443871185], [-0.05247415435509267], [0.06816677439781496], [0.5636989184141664], [0.41752098486825656], [-0.38005640166887283]]
135	[[0.38949693854618533], [0.33864251047889316], [-0.41718317759946855], [0.3379579063705904], [-0.127840744369399], [0.45762153105019254], [0.16807910329452272], [0.17616338424529798], [-0.37618068866287424], [0.13711046558068868]]	[[0.22654359502156762], [-0.4386390177384837], [-0.24546493656836874], [0.24096397952784432], [0.21762439583363835], [-0.2148204311349128], [-0.5011250370796813], [-0.04859622763726154], [0.48120081050355473], [0.24373515483984892]]
136	[[-0.16338807556972382], [0.2609385642840245], [0.6589378765844158], [-0.21478524824269685], [-0.08712023263860268], [-0.2002406853663796], [0.4001217616916565], [0.42546136614016955], [-0.006586356608048165], [0.18983974559953]]	[[0.5291949356329505], [-0.44331644826172956], [0.2191746731131655], [-0.01221882575867904], [-0.4546557711033785], [-0.4442717704086721], [0.05677160135665692], [0.17047945611916862], [0.09056921416302277], [0.17509452119013003]]
137	[[-0.32063155094126733], [0.36039599148042156], [0.4090094766420507], [0.10903275376245514], [0.11828970733311453], [-0.6429057435755645], [-0.19698417827295273], [0.022196223043711875], [0.2063021889641992], [-0.2809928157937721]]	[[0.09560374846860359], [0.22989538305851934], [0.23232434115222741], [-0.44721896919871834], [-0.41494105630032474], [-0.19355574120935135], [0.26171461847885136], [-0.09851597753425181], [-0.4450918750319639], [0.44506404987472054]]
138	[[-0.4266401862702741], [-0.7817760961807224], [0.1967151684561984], [-0.3039061716535967], [0.14440333444788964], [-0.19562315355425694], [0.02387550269112156], [0.013477668923130773], [0.11718503003853278], [-0.046300200540939716]]	[[0.3730352643439662], [0.7851004225335488], [-0.041138064222797935], [0.33788544262491554], [-0.051527723561955195], [0.2914543903711347], [-0.12155834905552462], [0.14776570209169626], [-0.042922547560566036], [-0.05048621036187411]]
139	[[-0.14540943842457935], [0.4234232728473634], [-0.42034606245497774], [0.16276670025383308], [0.36184327930251164], [-0.42203575830533796], [0.06722880367727398], [-0.03278509769562273], [0.0650974776540679], [0.5267902997957371]]	[[-0.23335015492238015], [0.3137545345656837], [-0.27254354991211555], [0.10339235974036813], [-0.05010496729649165], [0.4722264224665105], [-0.539746456635744], [-0.23888546842252104], [-0.2273983315898477], [0.369492926966615]]
140	[[0.6054475612521166], [0.0113384032675664], [-0.1993373191505887], [-0.12445525733090827], [-0.05810637912893982], [0.023219550681716467], [0.09591839750558226], [0.19470246194753105], [0.6666965679677451], [-0.28735172361408307]]	[[-0.2861110935622245], [-0.20137536315183496], [-0.20722739251116098], [0.4272925142259551], [0.25097830482369426], [0.23052726946347815], [-0.3436104336642646], [0.00018282191323377702], [-0.6290136553035043], [-0.14902028979990534]]
141	[[-0.4749918973336716], [-0.4688393959009683], [-0.46475656381246877], [-0.06949260506706131], [-0.38518104498302147], [0.20787653354713012], [0.24238168064209123], [0.17230803179294232], [-0.10599507627645736], [-0.20613939170599116]]	[[0.43540122363543143], [-0.4798410439659958], [0.5453414688217921], [0.30057506836088754], [0.0663967905398958], [0.3854535733534442], [0.11465970985513507], [-0.03962542553446885], [0.022288332990854802], [-0.15568838569472687]]
142	[[0.32410416906964273], [0.09890007563363074], [0.009287874319176739], [0.3642953673329074], [-0.5488572473456403], [-0.5179646837627314], [-0.07848911285546142], [-0.2679483913012732], [-0.06742827139412676], [0.3167692200191091]]	[[0.3294094408695628], [-0.04694238737792244], [-0.05959872696955577], [0.41977054912091993], [-0.508922384397419], [-0.5191609410114865], [-0.10447475517372427], [-0.29042816415738515], [-0.1993213237590215], [0.21448531708585314]]
143	[[-0.19531431101468236], [0.14895739249531134], [0.5011647185141267], [0.34890966845805305], [0.1358895328658135], [-0.4218842494927336], [-0.24877258074741138], [-0.3211516966827883], [-0.2930471293185039], [-0.345550096192567]]	[[0.4997434040026731], [0.08413997138391939], [0.33562420373855173], [-0.5888946901408231], [-0.11877649670010872], [-0.19046550597942338], [-0.4518907957968929], [-0.07201405924813509], [-0.15110305916251057], [0.0335859714788862]]
144	[[0.0892170209290019], [-0.5177479743785504], [0.2763294582086196], [-0.1613924948703884], [0.4709227796175086], [0.10317216004065055], [-0.2369326775188174], [-0.42229993310688263], [0.3623385320883381], [0.15295605036978807]]	[[0.5149392912447437], [0.4660247549237561], [0.19510179531413746], [-0.3431084688421776], [0.1237854936017942], [0.081743684261936], [0.5299917712242865], [0.10684473798031681], [-0.21562076499809854], [0.03265048183000843]]
145	[[-0.41538182545866836], [-0.17982828729146008], [0.17029058533185237], [-0.19776978800770662], [-0.11679818491407916], [0.33511951072334684], [-0.5672362569301885], [-0.34464340027670576], [0.11004343077159809], [-0.38524725828231876]]	[[0.38463322852475446], [-0.48826823503304356], [0.3851220914719268], [-0.0203221816103274], [-0.43250441287435215], [0.272555551525553], [0.03624955952442585], [-0.34393153052259223], [0.2698936763853504], [0.10548589070540189]]
146	[[-0.07079836379441322], [0.4565334455783681], [-0.46456576722721477], [0.5095358781015473], [0.15760694317657978], [0.16801552577449327], [0.29950985559362686], [0.19670232752735956], [-0.3024657533950468], [0.19535604657209132]]	[[-0.349981979605803], [-0.46613635369921624], [0.3771373969479459], [0.2945127113609626], [-0.08217796460849108], [0.39597228265211076], [-0.44654389922334264], [0.1989955293270659], [0.14007188784469576], [-0.09534718399252039]]
147	[[0.4770775928832315], [-0.266168660527655], [-0.4572095037372739], [0.4389899042587533], [-0.14965880777860024], [-0.11896572422760979], [0.31150155797131385], [0.23182922358100064], [0.2960485048972586], [-0.15756020788740632]]	[[0.41533945816764833], [-0.4640550716800645], [-0.20834208984757077], [0.3392200774476619], [-0.33841829229541914], [-0.07449623614802595], [0.2692089579776381], [0.3269058870480741], [0.38451696654590384], [0.07999055086218346]]
148	[[-0.04099864411058932], [-0.34983990136266313], [0.30132945337191386], [-0.4038322153202187], [0.34689762954347303], [0.24458879866571653], [0.36447760552723396], [-0.47366701309780473], [0.13139344493480112], [-0.2596555595023682]]	[[0.36698674512126067], [0.48236637545816974], [-0.46672749043726725], [0.002416791249034881], [-0.4556060199335181], [-0.23231713124158807], [0.06969644880929791], [0.28429359813445276], [0.22989247578327227], [-0.12134219099816113]]
149	[[-0.3281269964815339], [0.4231350854417926], [-0.45599205861299924], [-0.46227565203368814], [0.04439136700253592], [0.2623366637511855], [-0.15046730262961514], [-0.25401199670337066], [0.36370862657233416], [0.037739241929676384]]	[[0.2619469832836606], [0.368167234431599], [0.2074508972963925], [0.4439926232368965], [0.29023285200099214], [-0.02524842258664393], [-0.20452555447578488], [0.6142939524292195], [0.15649187884866808], [-0.16468539512552194]]
150	[[-0.38258274544284954], [-0.48116191613404197], [0.3804648770957515], [0.1848271045182678], [-0.4316621862737143], [0.02520885180567654], [-0.15190215300260526], [-0.10219471185157517], [-0.31508766088112217], [0.3513304506569037]]	[[0.37559346293570306], [-0.12593402892531683], [-0.3720907650254867], [0.008782002900581938], [-0.5194605381112528], [0.305434808436191], [0.3622016782430168], [-0.11575377149592055], [0.4341330083476078], [0.0913858677946955]]
151	[[0.5092504103202301], [0.31662582785017857], [0.3427695194360053], [0.27750024618208297], [0.3393459184650162], [-0.3079168226858408], [-0.20371239791783874], [0.17687419151075892], [0.26834784393008076], [0.3019148332553529]]	[[0.3839155037113727], [-0.48837824286974685], [0.015742360248423796], [-0.38302587460632276], [-0.2796778853149949], [-0.18680205396641222], [0.32338934442774225], [0.3028564619417907], [0.3922604639153602], [0.06207440935390473]]
152	[[-0.08195342132367828], [0.19938639862741903], [0.3370839373466321], [0.017016625451459357], [0.3100557015323991], [-0.5952885731158274], [-0.07651913849465987], [0.5397725256313584], [0.16276944724393724], [-0.2557480794518801]]	[[-0.008180036031610877], [-0.2627599249829243], [-0.5075680082249552], [-0.1443771866331079], [-0.161074630629764], [0.5639696820507357], [-0.3415073167976095], [-0.3232683902961973], [0.05863042608482493], [-0.28956206326302814]]
153	[[-0.10313693129376729], [-0.21866475055718917], [0.4517946452527504], [-0.3142245692406689], [0.25357173960898827], [-0.23456311661563656], [0.3173532053578259], [-0.4815067644031273], [-0.4312725028174203], [0.028578720501418846]]	[[0.05627965019578483], [0.2383500644198796], [-0.5439608873275421], [0.21424991516087472], [-0.19089179931345615], [0.33139680053301634], [-0.19198601787002365], [0.44099259704094296], [0.09200756387153144], [-0.4606119437395685]]
154	[[-0.29554693454262443], [-0.0984743812711254], [0.07507582860251803], [0.3768004845830643], [-0.27413178400399835], [0.3174383660552393], [0.5537190233316153], [-0.09660914015834207], [0.4747329079741266], [0.1952307674862813]]	[[-0.3185167728570442], [-0.13986689400264823], [0.07546414616407178], [0.36943344589166827], [-0.2251383075411195], [0.27639220996240643], [0.5402843642524242], [-0.17292167754126792], [0.47363426811957365], [0.252170531712653]]
155	[[-0.45436684617994416], [0.2779161249347723], [0.38960715222422987], [-0.3072061054229957], [-0.02755861455415223], [-0.13073896683980374], [0.011635067396676893], [-0.5138426305101008], [-0.4039941552799266], [0.15783224135328547]]	[[-0.3960098428559762], [0.24576295103895723], [0.281205092366172], [-0.4453183362190069], [0.07963631419007647], [-0.24755755177428362], [-0.048935004234479544], [-0.5694230245214811], [-0.2728263272693855], [0.19155664276682466]]
156	[[-0.30409672558424106], [0.3998901301166346], [0.2574620507193527], [0.2664304152242249], [0.0588045856341767], [-0.38742897645195395], [0.41247744676372283], [0.3730405996549268], [-0.06541003355316413], [0.3784264723190058]]	[[-0.389842974336977], [-0.3863750699200012], [0.4934954964422632], [0.10480096650043241], [-0.233112766334338], [0.31381773202575614], [-0.3826193106483851], [0.1838711167499926], [-0.2652388093080356], [-0.20207630226049902]]
157	[[-0.3872988845029882], [-0.18248323950352632], [-0.23337793457222203], [0.08051697488689197], [0.1454662973268822], [0.09649709750026271], [0.5472485202324942], [-0.2574315081225351], [-0.3892933098513358], [-0.45604589563226355]]	[[-0.47514169842667625], [-0.058310873033839826], [-0.12297956646332776], [-0.29321537883840265], [-0.23415507851920875], [-0.08425976500581307], [0.4860011539603015], [-0.35936399406756897], [-0.1769261264389806], [-0.4595326010769795]]
158	[[0.28501118054140306], [-0.3550436211123013], [0.08109149164408327], [-0.5219475394778456], [-0.23650928453138834], [0.3682686616403587], [0.2802017523732846], [-0.28888127929172147], [0.37768253713740324], [0.13243725630298875]]	[[0.48090585165331556], [0.37754605802148333], [-0.0854112892890259], [-0.49577651551707086], [-0.02804479673915128], [-0.39045036967581614], [-0.45229678597251904], [0.0663458018011964], [0.09440788789524152], [-0.04443079025967498]]
159	[[-0.3590624083334168], [-0.0909092906486281], [0.1975323876231927], [-0.45111424109278087], [0.02043509016819226], [0.24271511773866947], [-0.004201821859018048], [0.5374429731837844], [-0.5041721546105835], [-0.1338140411669027]]	[[0.4048789043324904], [-0.3792257219256089], [0.0955733940479667], [-0.43455958477952167], [0.09625343953835006], [-0.36471606097099174], [0.05604683064425344], [-0.04464744398612505], [0.44678640320006474], [-0.38373083921618145]]
160	[[0.6228920846918209], [0.08662872553850912], [0.12425752938279173], [-0.20783879927816096], [-0.3000997249581216], [0.25289750318692716], [-0.37145273077753077], [-0.3131089694158261], [-0.3524154198436825], [-0.17786522013508244]]	[[0.8020888695544296], [0.0782530914448842], [0.3371451202447474], [0.031900186118385736], [0.006053523082216622], [0.40323020121589864], [-0.09119788127173743], [-0.1336363985762202], [-0.20632653342124496], [-0.06684179647613822]]
161	[[0.3418087564443382], [-0.44611696407139595], [0.24997988772949023], [-0.3525240689629382], [-0.3378052981218495], [-0.4302091430053423], [-0.06972101628413327], [0.26377833236737896], [-0.14001706479432743], [0.3227167977993264]]	[[-0.39542371502442986], [0.15690334872434436], [0.25500942183838937], [0.30203893401742066], [-0.42262761005813204], [0.07926929473180694], [0.42765284596033964], [-0.324394666389558], [0.4085601020691993], [-0.15108332387508527]]
162	[[0.4970857756277415], [0.17553401202781063], [-0.5053577457749939], [-0.39463187496901764], [-0.28224761068097093], [0.13525852315210732], [-0.3282770820944672], [-0.27606842751762684], [0.16774183466883325], [-0.029954133515364877]]	[[-0.24923019528049623], [0.1424196033657279], [0.43838025301344674], [0.20350871367414827], [-0.32123873621596477], [-0.34954040063237224], [0.47917912528768136], [0.42925492788170194], [0.15554266670103517], [-0.14341951700386818]]
163	[[-0.4950677390366587], [-0.3240436580117207], [-0.2371080270612495], [-0.19499418465320364], [0.3527531235704969], [0.41533093272074717], [0.08967185969358138], [0.23373362028048386], [-0.11169385803041235], [-0.42846024024008944]]	[[0.5677177616077957], [0.3544090384762124], [0.18848845937378836], [-0.193690495880889], [-0.45711847523232035], [-0.10136356128279102], [0.27112707471170155], [0.014273626492935117], [0.16726817082282427], [0.3976464876113732]]
